Sentiment,L1 Cluster ID,L1 Cluster,L1 Phrase Count,L1 Review Count,L1 Rating (Phrase),L1 Rating (Review),L2 Cluster ID,L2 Cluster,L2 Phrase Count,L2 Review Count,L2 Rating (Phrase),L2 Rating (Review),L3 Cluster ID,L3 Cluster,L3 Cluster Phrase,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date,Flag,Review,sim
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I75,acne prone,acne prone skin,34,34,4.294117647,4.294117647,P4L4I168,acne prone skin,P4R166,3,2022-02-02 00:00:00,P+,"Saving grace for dry sensitive acne skin

Everyone's acne and skin in general is very different and reacts differently to every product, but this moisturizer has been an absolute game changer for my extremely sensitive, dry, acne prone skin! I have tried basically every moisturizer out there and every single one has broke me out. This one did not break me out at all and is so soothing and hydrating to my sensitive skin and leaves it so soft. I read some other reviews about the reformulation of this product and the addition of eucalyptus oil which irritates some sensitive skin, and I will say it's definitely in there and does smell like it could irritate severely sensitive skin. Mine did totally fine but I do see how it could irritate some skin. Overall though, I highly HIGHLY recommend giving this a try for dry, acne prone skin! It has changed everything for me and is helping my skin get to a much more comfortable and healing state. A super good price too for how big of a container it is! A little goes a long way.",0
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I75,acne prone,acne prone skin,34,34,4.294117647,4.294117647,P4L4I1174,acne-prone skin,P4R134,1,2022-03-11 00:00:00,P+,"10/10 recommend!

I love this product! I have combo/oily acne-prone skin so I was a littler nervous since this is a thicker moisturizer. During the winter, my skin gets extremely flakey and dry all while still oily at times and I use this product overnight and my skin feels amazing the next morning! I definitely recommend this product and look forward to trying it when my skin is less dry.",1
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I75,acne prone,acne prone skin,34,34,4.294117647,4.294117647,P4L4I737,"acne prone skin,",P4R191,5,2022-01-12 00:00:00,P+,"The best night cream I’ve used

The best night cream I’ve ever used. I used to have a million skincare steps to try and manage acne prone skin, which became dry from all the treatments etc. This cream is amazing. I mix it with an oil from Biossance and it’s just the best thing for my night time routine. Highly recommend!",1
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I12,Motivation,161,157,4.192546584,4.200636943,P4L3I91,sale,Got this in a kit,31,31,4.096774194,4.096774194,P4L4I22,was on sale,P4R2,5,2022-11-18 00:00:00,P+,"Best by far

I got this while it was on sale to try and wish I bought more! I've tried gold bond cream to l'occitaine cream and this is by far the best. Not greasy but keeps your hands supple. I work in health care and wash my hands so much. This has been amazing for the winter dryness as well. Cannot recommend enough.",13
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I12,Motivation,161,157,4.192546584,4.200636943,P4L3I91,sale,Got this in a kit,31,31,4.096774194,4.096774194,P4L4I1466,got a value kit,P4R414,3,2021-02-18 00:00:00,P+,"Will only be using this brand from now on! Amazing

I have a REALLY red nose, not like faint pink when most girls say their face is red, but the worst sunburn you've had red. I've tried a lot of drugstore like garnier and aveeno, and lux products like tacha and clinique trying to help and nothing really did. My nose also gets really flaky as well but using purely moisturizing products just made my skin greasy. With some research i found this brand and decided to give it a shot. I got a value kit that had the Face Cleanser, Ultra Repair Cream and the Dry Hemp Oil (all first aid beauty) and it has been a live saver! Best thing I've ever tried. Doesn't break me out (I also got the acne spot treatment gel and it works like a charm!), doesn't feel greasy, my skin absorbs it immediately and my nose hasn't been this calm in years! Even if you don't have rosasea, eczema or anything like that its a great line of products! Will only be using products from this brand from now on! +Its all made in the USA!",10
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I12,Motivation,161,157,4.192546584,4.200636943,P4L3I91,sale,Got this in a kit,31,31,4.096774194,4.096774194,P4L4I953,bought the mini size,P4R258,2,2021-11-02 00:00:00,P+,"All I needed!

Saved my dry flaky skin! The skin around my mouth and chin had gotten very dry this winter and was breaking out. It also became flaky from all of the drying ingredients I was using to try and clear up my acne. All I needed was this cream! I bought the mini size and it will last me awhile since I'm only using it on part of my face and a little goes a long way. My acne cleared up and my skin is so hydrated - no more flakes! I see why people say this is a holy grail kind of product.",12
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I12,Motivation,161,157,4.192546584,4.200636943,P4L3I91,sale,Got this in a kit,31,31,4.096774194,4.096774194,P4L4I160,in their holiday set,P4R34,2,2022-08-16 00:00:00,P+,"perfect moisturizer

I got this (the normal 6oz size) in their holiday set and I've used it every day, twice a day, since mid-January. It's mid-July and I still have about another 2 weeks worth of product in there - you absolutely get your money's worth on this stuff. I have normal to oily skin and find that it's rich but not heavy, lightly herbally scented (didn't bother my skin, might bother yours), and layers fine with other products. Just don't leave the lid unscrewed overnight - it'll solidify the top layer which is gross.",13
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I12,Motivation,161,157,4.192546584,4.200636943,P4L3I91,sale,Got this in a kit,31,31,4.096774194,4.096774194,P4L4I607,extra bottle during the sale,P4R145,5,2022-03-01 00:00:00,P+,"Repaired my skin

My leg has been damaged for years from how water growing up and it has left my skin tight, dry and really itchy. I’ve tried lotion after lotion and oils after oils, and nothing could have revered the damages UNTIL I tried this product. I’ve only used it a few times I I can feel and see major differences. I bought it originally for my boyfriend’s drink skin and wanted to test it out for myself. It works wonder on the face as well, even for my oily skin type. I’m so happy I bought an extra bottle during the sale! I probably would have paid the full price as well",20
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I40,feel greasy,doesn’t feel greasy,31,31,4.516129032,4.516129032,P4L4I155,doesn’t leave you looking like a greasy mess,P4R32,4,2022-08-21 00:00:00,P+,"Best moisturizer I’ve ever tried

So thick and creamy, yet it doesn’t feel heavy and doesn’t leave you looking like a greasy mess.",26
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I40,feel greasy,doesn’t feel greasy,31,31,4.516129032,4.516129032,P4L4I305,doesn’t feel greasy,P4R72,5,2022-06-03 00:00:00,P+,"acne prone combo skin - love it

Using this for years (at least 5 years now) and love it. I have acne prone skin that’s oily/dry combination. I use this after washing my face in the morning and at night. It doesn’t feel greasy and I don’t have dry spots anymore. Love it!",0
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I40,feel greasy,doesn’t feel greasy,31,31,4.516129032,4.516129032,P4L4I634,doesn't feel greasy,P4R155,3,2022-02-14 00:00:00,P+,"Pleasant all-around lotion

For the price, this is a great purchase. It works well on body as well as face. It has a very slight medicinal smell, but it isn't unpleasant. It dries quickly and doesn't feel greasy.",1
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I40,feel greasy,doesn’t feel greasy,31,31,4.516129032,4.516129032,P4L4I1468,"doesn't feel greasy,",P4R414,3,2021-02-18 00:00:00,P+,"Will only be using this brand from now on! Amazing

I have a REALLY red nose, not like faint pink when most girls say their face is red, but the worst sunburn you've had red. I've tried a lot of drugstore like garnier and aveeno, and lux products like tacha and clinique trying to help and nothing really did. My nose also gets really flaky as well but using purely moisturizing products just made my skin greasy. With some research i found this brand and decided to give it a shot. I got a value kit that had the Face Cleanser, Ultra Repair Cream and the Dry Hemp Oil (all first aid beauty) and it has been a live saver! Best thing I've ever tried. Doesn't break me out (I also got the acne spot treatment gel and it works like a charm!), doesn't feel greasy, my skin absorbs it immediately and my nose hasn't been this calm in years! Even if you don't have rosasea, eczema or anything like that its a great line of products! Will only be using products from this brand from now on! +Its all made in the USA!",2
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I40,feel greasy,doesn’t feel greasy,31,31,4.516129032,4.516129032,P4L4I1315,doesn’t feel too greasy.,P4R369,5,2021-04-06 00:00:00,P+,"A staple in my skincare

I had been using the Cereve moisturizer for a while and it did the bare minimum. I saw that this was on sale and I was like “Why not?” OMG where has this been all my life? My skin feels so moisturized (which is a necessity in this cold weather) but it doesn’t feel too greasy. I used to have to moisturize twice with my old moisturizer, but this is so moisturizing I only need a pea size amount and i’m set. It feels so lightweight on my skin. I definitely see a positive difference in my skin. Definitely recommend.",5
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I84,crack,red and cracked,26,25,4.88,4.884615385,P4L4I587,"cracked, irritated skin underneath",P4R139,2,2022-03-04 00:00:00,P+,"Healed my irritated, cracked skin on face & hands

I bought this product when my undereye area was freaking out and really sensitive to my usual skincare products. I also used it on my hands when winter set in and I had issues with cracked, irritated skin underneath my wedding ring. This cream was really calming and made both problems go away. Couldn't ask for more! It's now my go-to moisturizer.",26
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I84,crack,red and cracked,26,25,4.88,4.884615385,P4L4I964,rough and cracking skin,P4R259,5,2021-10-31 00:00:00,P+,"Saved my hands

I recommend this to every single person I know who struggles with rough and cracking skin. This absolutely saved my hands. I’ve struggled for years with eczema in the Wintertime, especially as I work with paper, and this has prevented it for the last two years. Now I use it on my arms after exfoliating and it’s made my skin SO smooth and cuts down on redness. The big size goes such a long way too; you don’t need a whole lot to get the full effect. It’s not greasy and doesn’t leave a gross residue on my hands.",12
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I84,crack,red and cracked,26,25,4.88,4.884615385,P4L4I1461,my skin broke out so much,P4R413,5,2021-02-19 00:00:00,P+,"Holy Grail Product

This product is amazing, my skin broke out so much when I  started using these other products and when I started using this cream again my skin cleared up in just a few days.",22
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I84,crack,red and cracked,26,25,4.88,4.884615385,P4L4I3720,"especially chapped, cracked, and painful",P4R168,5,2022-01-31 00:00:00,P+,"Travel size is an incredible hand cream

I have oily skin so I would only use this sparingly when my nose was raw when I was sick. I always liked it but never used it that much. Recently I tried it as a hand cream when my hands were especially chapped, cracked, and painful. In 2 days it fully healed them. This stuff is gold!!",28
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I41,heavy,not heavy,19,19,4.157894737,4.157894737,P4L4I163,rich but not heavy,P4R34,2,2022-08-16 00:00:00,P+,"perfect moisturizer

I got this (the normal 6oz size) in their holiday set and I've used it every day, twice a day, since mid-January. It's mid-July and I still have about another 2 weeks worth of product in there - you absolutely get your money's worth on this stuff. I have normal to oily skin and find that it's rich but not heavy, lightly herbally scented (didn't bother my skin, might bother yours), and layers fine with other products. Just don't leave the lid unscrewed overnight - it'll solidify the top layer which is gross.",9
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I41,heavy,not heavy,19,19,4.157894737,4.157894737,P4L4I1403,Not heavy,P4R398,5,2021-03-12 00:00:00,P+,"First Moisturizer I Can Trust

As someone who is trying to have a routine for the first time ever, this was godsend. My combination ski was thankful for it. It’s amazing as both a facial and a body moisturizer. Not heavy or with extremely fragrant. Perfect for me who is partly lazy.",1
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I41,heavy,not heavy,19,19,4.157894737,4.157894737,P4L4I350,not to thin,P4R82,2,2022-05-17 00:00:00,P+,"The reviews are right!

This stuff is magic and worth the hype. I use it as my night cream on my extremely sensitive skin and I wake up to it feeling buttery and soft. The texture is perfect - not too thick and not to thin. I will repurchase again and again!",7
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I41,heavy,not heavy,19,19,4.157894737,4.157894737,P4L4I490,also not too heavy,P4R113,3,2022-04-05 00:00:00,P+,"Steady fave

Great to put on at night in the winter, but also not too heavy because it can be used in the morning too! It is just a great basic no frills face cream that really does help with dryness. It is really soothing.",9
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I41,heavy,not heavy,19,19,4.157894737,4.157894737,P4L4I565,not too thick and heavy,P4R135,4,2022-03-11 00:00:00,P+,"So far so good!

It helps my combo, sensitive skin. Mostly it’s been on the dry side. It really does what it says with hydration! It’s not too thick and heavy it feels light on the skin! I don’t feel like it clogs my pores either.",14
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I1,Ingredients,57,50,4.543859649,4.68,P4L3I2,colloidal,colloidal oatmeal,15,15,4.733333333,4.733333333,P4L4I142,"oat, ceramides, niacinamide",P4R28,5,2022-08-31 00:00:00,P+,"ABSOLUTE NO!!

This cream is very lightweight and has a whipped texture. It smells like oats which was weird in the beginning  but I got used to it. It is intended for dry to very dry skin however I didn’t find it hydrating enough. I used it from september to march so basically winter and it wasn’t cut out for this weather. See its ingredients include oat, ceramides, niacinamide, and MANY silicones. The problem with this was that the cream left this residue which was clearly due to the silicones. It was very fast absorbing and I needed alot of product in order to feel moisturized. When I washed my face it felt like there was a layer of cream sitting there so I didn’t like that at all. Also, I think because of the niacinamide there was a BURNING sensation for many days when I first started using it but I got used to it eventually. I’ve never had a cream that lasted me such a short time. I think this cream would suit summers cuz it wasn’t enough for the winter here and summers here get very humid so it would literally just melt off cuz of the silicones. There were many times I outright hated how it made my skin feel so I don’t think I would use it again.",21
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I1,Ingredients,57,50,4.543859649,4.68,P4L3I2,colloidal,colloidal oatmeal,15,15,4.733333333,4.733333333,P4L4I885,colloidal oatmeal,P4R405,5,2021-03-03 00:00:00,P+,"LIFESAVING PRODUCT

This cream quite literally saved my skin.  I had overused my retinol gel because I stupidly didn't look into how to use it properly, and my skin, which is normally oily, became so parched and dehydrated that it was peeling.  My whole face became incredibly sensitive, so much so that my typical gel moisturizer was making my face sting.  The skin on my eyelids were red, irritated and peeling, and my undereyes could not even tolerate concealer.
This cream truly provides ""Intense Hydration"", but is also super lightweight and doesn't leave you feeling greasy.  The colloidal oatmeal really is soothing to my hypersensitivity.
After I purchased it (and had stopped using the retinol for 2 days), I applied a thick layer all over my face and continued to reapply every two hours.  It has been less than 24 hours and my skin is no longer stinging, my eyelids have stopped peeling and turning red, and my undereyes are plump.
I am excited to use it on the rest of my body, and can imagine that it is great for fake tan!",0
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I1,Ingredients,57,50,4.543859649,4.68,P4L3I2,colloidal,colloidal oatmeal,15,15,4.733333333,4.733333333,P4L4I381,colloidal oatmeal formula,P4R91,3,2022-04-29 00:00:00,P+,"Super Hydrating Cream

This cream can be a little thick and heavy in application if you use a lot but I apply it lightly in the summer and heavier in the winter depending on my skin’s needs. Since I have hyper sensitive skin, this cream with colloidal oatmeal formula has reduced redness patches and has helped in healing acne damage. I have used this product for more than two years and it has changed my life. It also has no fragrance and it does not feel or look greasy. I usually apply it at night or when my face needs extra love. I do wear it during the day with a lighter application. My skin can stay hydrated with this cream for up to 48 hours. I’ve experienced significantly less breakouts and I am very happy with my longterm results. I love it!",8
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I1,Ingredients,57,50,4.543859649,4.68,P4L3I2,colloidal,colloidal oatmeal,15,15,4.733333333,4.733333333,P4L4I1453,Colloidal Oiatmeal is a great,P4R409,5,2021-02-26 00:00:00,P+,"GREAT! Leaves skin hydrated!bObsessed!

Love this cream. Feels great on my skin and I feel like it really seals in all the previous products I put before during my skincare routine. Honestly, I'd recommend this to anyone. Colloidal Oiatmeal is a great ingredient for the skin. A little goes a long way too!",14
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I1,Ingredients,57,50,4.543859649,4.68,P4L3I2,colloidal,colloidal oatmeal,15,15,4.733333333,4.733333333,P4L4I822,oat toner is a life saver,P4R220,3,2021-12-11 00:00:00,P+,"Dry Skin Miracle

Life changing! I have super sensitive and extremely dry skin. Almost every skin care I have ever tried made my skin bright red and itchy, but this ultra repair night cream with the oat toner is a life saver. In 3 months, I have gone from skin that looked like scales to smooth, plump, soft skin.  If I get lazy and don’t wash my face one day, I feel the dryness returning. So, I have to be consistent. But, I’m so thankful to finally find something for my nightmare skin! 

I also put this on my son’s eczema prone skin on his face. No dry patches for him either.",20
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I77,dermatitis,perioral dermatitis,16,16,4.9375,4.9375,P4L4I273,horrible perioral dermatitis,P4R61,5,2022-06-18 00:00:00,P+,"Skin Savior

this stuff literally saved my skin. I had horrible perioral dermatitis around my nose and this helped clear it up. no irritating fragrance and makes your skin look baby smooth.",9
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I77,dermatitis,perioral dermatitis,16,16,4.9375,4.9375,P4L4I1744,perioral dermatitis,P4R316,5,2021-06-04 00:00:00,P+,"perioral dermatitis

This is my second winter getting perioral dermatitis around my mouth, and I’ve bought every potion, cream,  acid, peel, toner, voodoo magic possible for it. This is the only thing that’s helped and quelled it. As I’ve learned from combing through other reviews for different creams, what works for one doesn’t always work for another but hope this helps you too!",0
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I77,dermatitis,perioral dermatitis,16,16,4.9375,4.9375,P4L4I1090,seborrhoeic dermatitis,P4R295,5,2021-07-24 00:00:00,P+,"Seborrhoeic Dermatitis Burned at First!

I used to always only use gel moisturizers but this winter my skin was especially dry, I was reapplying my gel moisturizers at least every hour so I decided to try this heavier cream moisturizer since I heard so many reviews about it and the first ingredient is oat which is soothing to eczema (which is what I have.) At first when I applied it to my face it burned a little bit, I also noticed an allergy reaction on my cheek, I think the eucalyptus extract may have caused it. However, I didn’t want to give up on it just yet so I kept on using it. I’d say it did moisturize my dry face pretty well and didn’t irritate the areas where I have seborrhoeic dermatitis, it did burn a little bit at first but after using it for a week there’s just a tingle and my allergy reaction finally went away so I will keep on using it. If you don’t have sensitive skin but skin that’s dry then I highly recommend!",8
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I77,dermatitis,perioral dermatitis,16,16,4.9375,4.9375,P4L4I1449,seborrheic dermatitis,P4R407,5,2021-02-28 00:00:00,P+,"Good for eczema

I have seborrheic dermatitis on my face (fun times) and this helps ease the redness so much. I use it night and day. At first it tingled a little when I applied it, which is usually a big red flag for me. But after a few uses that stopped and my skin reacts so well to it. Also, it’s a lot of product and since a little goes a long way, I can tell the tub will last me forever. My first FAB purchase and I’m loving it!",8
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I77,dermatitis,perioral dermatitis,16,16,4.9375,4.9375,P4L4I3726,bad case of perioral dermatitis,P4R215,5,2021-12-21 00:00:00,P+,"A LIFESAVER

I have extremely sensitive skin and never try anything new unless absolutely necessary. I also developed a bad case of perioral dermatitis from mask wearing this past year and was on a 6 week regimen of oral and topical antibiotics. We were preparing for a vacation to Hawaii and I was concerned about my skin and what would happen with the stricter outdoor mask regulations along with the change in climate (we live in AZ). Luckily I had this cream with me! I developed a really bad heat rash on my face in two different places  (I think the humidity with the mask was disastrous for me-my skin is use to the desert! ) it was so RED, itchy and bumpy! On a whim I tried this ultra repair cream and it instantly took the redness out and gave me relief! I was amazed! It worked wonders on the little sunburn I got on my shoulders the first day too! I used it everyday on my heat rash while we were on vacation -I would have been miserable without this little lifesaver!",12
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I10,Skin_type,331,322,4.486404834,4.48447205,P4L3I65,dry sensitive,dry sensitive skin,24,24,4.208333333,4.208333333,P4L4I240,dry sensitive skin,P4R53,5,2022-07-11 00:00:00,P+,"SIMPLY THE BEST

This is a 10/10. I prefer the bottle formulation over the tub. I suffer from severe eczema and dry patches on my eyes and cheeks and this literally healed it in less than 2 days!!! It’s literally a miracle. Absolutely fabulous for dry sensitive skin. I’ve tried it all and this has to be the best.",0
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I10,Skin_type,331,322,4.486404834,4.48447205,P4L3I65,dry sensitive,dry sensitive skin,24,24,4.208333333,4.208333333,P4L4I3713,"dry, sensitive skin",P4R124,5,2022-03-24 00:00:00,P+,"If you have rosacea, this is the product for you.

I love this product. It does exactly what it says and it’s great for dry, sensitive skin. It also helps a lot with rosacea.",1
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I10,Skin_type,331,322,4.486404834,4.48447205,P4L3I65,dry sensitive,dry sensitive skin,24,24,4.208333333,4.208333333,P4L4I1260,"my dry, sensitive skin",P4R349,2,2021-04-26 00:00:00,P+,"Where has this been all my life??

Does the trick for my dry, sensitive skin. It's thick, but absorbs nicely.  It is fragrance free.",4
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I10,Skin_type,331,322,4.486404834,4.48447205,P4L3I65,dry sensitive,dry sensitive skin,24,24,4.208333333,4.208333333,P4L4I589,very dry sensitive skin,P4R140,2,2022-03-04 00:00:00,P+,"Just buy it!

This stuff is amazing. I have very dry sensitive skin and this works so well. The only time I am dry and flaky is after skiing multiple days in a row, and really that is just hard on the skin in general. I use this morning and night in the winter and then just nights in the summer. I highly recommend this.",5
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I10,Skin_type,331,322,4.486404834,4.48447205,P4L3I65,dry sensitive,dry sensitive skin,24,24,4.208333333,4.208333333,P4L4I1046,"very dry, sensitive skin",P4R281,4,2021-09-09 00:00:00,P+,"Amazinggggg

I very dry, sensitive skin and this moisturizer really moisturized my skin. I usually wake up very flaky, but when I use this I don't. I also think that it is a great price. A lot of moisturizers are really expensive but you are getting a big tub that will last you forever for $36!! My holy grail!!!!!!",6
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I15,Packaging,90,87,4.444444444,4.448275862,P4L3I107,tube,more than the tube,22,22,4.454545455,4.454545455,P4L4I237,bottle formulation over the tub,P4R53,5,2022-07-11 00:00:00,P+,"SIMPLY THE BEST

This is a 10/10. I prefer the bottle formulation over the tub. I suffer from severe eczema and dry patches on my eyes and cheeks and this literally healed it in less than 2 days!!! It’s literally a miracle. Absolutely fabulous for dry sensitive skin. I’ve tried it all and this has to be the best.",19
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I15,Packaging,90,87,4.444444444,4.448275862,P4L3I107,tube,more than the tube,22,22,4.454545455,4.454545455,P4L4I666,more than the tube,P4R167,2,2022-02-01 00:00:00,P+,"best moisturizer!!

I love this product! It makes my skin so soft. My whole family uses this. I like this more than the tube!",0
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I15,Packaging,90,87,4.444444444,4.448275862,P4L3I107,tube,more than the tube,22,22,4.454545455,4.454545455,P4L4I1447,tub will last me forever,P4R407,5,2021-02-28 00:00:00,P+,"Good for eczema

I have seborrheic dermatitis on my face (fun times) and this helps ease the redness so much. I use it night and day. At first it tingled a little when I applied it, which is usually a big red flag for me. But after a few uses that stopped and my skin reacts so well to it. Also, it’s a lot of product and since a little goes a long way, I can tell the tub will last me forever. My first FAB purchase and I’m loving it!",19
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I15,Packaging,90,87,4.444444444,4.448275862,P4L3I107,tube,more than the tube,22,22,4.454545455,4.454545455,P4L4I1044,tub that will last you forever,P4R281,4,2021-09-09 00:00:00,P+,"Amazinggggg

I very dry, sensitive skin and this moisturizer really moisturized my skin. I usually wake up very flaky, but when I use this I don't. I also think that it is a great price. A lot of moisturizers are really expensive but you are getting a big tub that will last you forever for $36!! My holy grail!!!!!!",22
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I15,Packaging,90,87,4.444444444,4.448275862,P4L3I107,tube,more than the tube,22,22,4.454545455,4.454545455,P4L4I1056,big tube lasts me at least 6 months,P4R284,5,2021-08-31 00:00:00,P+,"THE BEST

I have extremely sensitive, acne-prone, combination skin. I had been using this for a while for dry winter hands but gave it a shot for use on my face and I’ve never looked back. This has been my night cream for years and it’s the best I’ve ever used. Calms irritation, doesn’t break me out, intensely moisturizing. After moving to the desert from the Pacific Northwest I’ve started using this as my day cream as well and I couldn’t be happier. The big tube lasts me at least 6 months. Buy the big tube! Your wallet and skin will thank you.",28
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I4,Demographic,192,186,4.505208333,4.489247312,P4L3I14,skin,Use it everyday,28,26,4.615384615,4.642857143,P4L4I119,perfect as a night cream,P4R22,4,2022-09-19 00:00:00,P+,"Amazing!!!

I have combo skin, and this was perfect as a night cream for me. I realized that my skin was needing more hydration at night. This is the best. I also use it on my dry body as a body lotion. I recommend!",20
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I4,Demographic,192,186,4.505208333,4.489247312,P4L3I14,skin,Use it everyday,28,26,4.615384615,4.642857143,P4L4I188,use this cream everyday,P4R40,5,2022-07-31 00:00:00,P+,"Definitely Worth Trying

Love Love Love this Cream . My face gets extremely dry especially when I get out of the shower . My face was always dry and my skin use to peel because it was so dry . I use this cream everyday and it helped my face a lot . I also have sensitive skin and this cream did not irritate my skin . My face no long feels dry and my skin doesn’t peel anymore .",10
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I4,Demographic,192,186,4.505208333,4.489247312,P4L3I14,skin,Use it everyday,28,26,4.615384615,4.642857143,P4L4I359,product daily,P4R84,1,2022-05-06 00:00:00,P+,"Gentle and Effective

I have perpetually struggled with acne and I still do at the age of 29. My skin tends to dry out from the acne products I use and it is extremely sensitive. Finding a moisturizer that doesn't break me out horribly has been one heck of a challenge. That is, until I found this product. It absorbs into the skin very quickly without leaving any kind of residue. It doesn't break me out, either. My face is so soft since I've been using this product daily.",13
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I4,Demographic,192,186,4.505208333,4.489247312,P4L3I14,skin,Use it everyday,28,26,4.615384615,4.642857143,P4L4I1005,my toddlers’ skin,P4R271,5,2021-10-09 00:00:00,P+,"Great stuff!

I love this lotion. I use it on my face and body. It’s gentle and doesn’t cause breakouts, but leaves skin feeling super hydrated and NOT greasy. Also, after buying a ton of different products for my toddlers’ skin and not having luck, this lotion has been the BEST. My girls call it the “soft lotion” because of how nice their skin feels. I use it constantly on my toddler’s hands in the winter because they get super dry with constant hand washing at daycare.",15
Positive,P4L1I1,Product,1048,1012,4.457061069,4.458003953,P4L2I4,Demographic,192,186,4.505208333,4.489247312,P4L3I14,skin,Use it everyday,28,26,4.615384615,4.642857143,P4L4I929,love this cream in the summer,P4R249,4,2021-11-18 00:00:00,P+,"MUST HAVE

Ultra Repair Cream is an essential component in my morning and nightly routine. This cream is unlike any other. My skin quickly absorbs this cream, and it results in smooth, hydrated, distressed skin. I especially love this cream in the summer when my skin is sun-kissed!",23
